,source_singular_main,source_singular,country,country_total,country_pct,source_singular,sub_event_type,sub_event_type_total,sub_event_type_pct
1156,Agora RN,Agora RN,Brazil_majority,28.0,1.0,Agora RN,Peaceful_protest_majority,28.0,1.0
1157,La Opinion (Colombia),La Opinion (Colombia),Colombia_majority,36.0,0.9473684210526315,La Opinion (Colombia),Peaceful_protest_majority,31.0,0.8157894736842105
1158,Thai Rath,Thai Rath,Thailand_majority,38.0,1.0,Thai Rath,Peaceful_protest_majority,32.0,0.8421052631578947
1159,Bangkok Post,Bangkok Post,Thailand_majority,16.0,0.9411764705882353,Bangkok Post,Peaceful_protest_majority,12.0,0.7058823529411765
1160,ERR,ERR,Estonia_majority,12.0,1.0,ERR,Peaceful_protest_majority,11.0,0.9166666666666666
1161,Le Monde,Le Monde,France_majority,26.0,0.9629629629629629,Le Monde,Peaceful_protest_majority,24.0,0.8888888888888888
1162,Mobile Workers Alliance,,,,,,,,
1163,Tufts Daily,,,,,,,,
1164,Ta Kung Pao,Ta Kung Pao,China_majority,12.0,1.0,Ta Kung Pao,Peaceful_protest_majority,10.0,0.8333333333333334
1165,Il Giorno,Il Giorno,Italy_majority,18.0,1.0,Il Giorno,Peaceful_protest_majority,18.0,1.0
1166,Le Soir d'Algerie,Le Soir d'Algerie,Algeria_majority,21.0,1.0,Le Soir d'Algerie,Peaceful_protest_majority,21.0,1.0
1167,Portal do Holanda,Portal do Holanda,Brazil_majority,50.0,1.0,Portal do Holanda,Peaceful_protest_majority,47.0,0.94
1168,Morung Express,Morung Express,India_majority,17.0,1.0,,,,
1169,24kurier,24kurier,Poland_majority,12.0,1.0,24kurier,Peaceful_protest_majority,12.0,1.0
1170,Solomon Star,Solomon Star,Solomon_Islands_majority,4.0,1.0,,,,
1171,Quotidiano Di Sicilia,Quotidiano Di Sicilia,Italy_majority,55.0,1.0,Quotidiano Di Sicilia,Peaceful_protest_majority,47.0,0.8545454545454545
1172,Long Beach Post,Long Beach Post,United_States_majority,5.0,1.0,Long Beach Post,Peaceful_protest_majority,5.0,1.0
1173,WRAL-TV5,WRAL-TV5,United_States_majority,6.0,1.0,WRAL-TV5,Peaceful_protest_majority,6.0,1.0
1174,Lakome,Lakome,Morocco_majority,25.0,1.0,Lakome,Peaceful_protest_majority,24.0,0.96
1175,Le360,Le360,Morocco_majority,3.0,1.0,,,,
1176,Zoutnet,,,,,,,,
1177,Kom Chad Luek,Kom Chad Luek,Thailand_majority,3.0,1.0,,,,
1178,7x7,7x7,Russia_majority,10.0,1.0,7x7,Peaceful_protest_majority,9.0,0.9
1179,Kaleva,Kaleva,Finland_majority,4.0,1.0,,,,
1180,Seznam Zpravy,,,,,,,,
1181,Total Croatia News,Total Croatia News,Croatia_majority,11.0,1.0,Total Croatia News,Peaceful_protest_majority,11.0,1.0
1182,Riot Act (Australia),,,,,,,,
1183,Herald Sun,Herald Sun,Australia_majority,42.0,0.9767441860465116,,,,
1184,C'est la Greve,C'est la Greve,France_majority,135.0,1.0,,,,
1185,Florida Times-Union,Florida Times-Union,United_States_majority,4.0,1.0,,,,
1186,WJXT,WJXT,United_States_majority,14.0,1.0,WJXT,Peaceful_protest_majority,14.0,1.0
1187,Daily Bruin,Daily Bruin,United_States_majority,9.0,1.0,Daily Bruin,Peaceful_protest_majority,9.0,1.0
1188,PIX11,PIX11,United_States_majority,26.0,1.0,PIX11,Peaceful_protest_majority,26.0,1.0
1189,Sierra Vista Herald,,,,,,,,
1190,Aporrea,,,,,,,,
1191,El Carabobeno,El Carabobeno,Venezuela_majority,72.0,1.0,El Carabobeno,Peaceful_protest_majority,68.0,0.9444444444444444
1192,Adrar Info,,,,,,,,
1193,Mourassiloun,,,,,,,,
1194,A Critica,A Critica,Brazil_majority,6.0,1.0,A Critica,Peaceful_protest_majority,6.0,1.0
1195,News1st (Sri Lanka),News1st (Sri Lanka),Sri_Lanka_majority,94.0,1.0,,,,
1196,Solinger-Tageblatt,Solinger-Tageblatt,Germany_majority,19.0,1.0,Solinger-Tageblatt,Peaceful_protest_majority,15.0,0.7894736842105263
1197,MyLondon,MyLondon,United_Kingdom_majority,26.0,1.0,,,,
1198,Jefferson County Leader,,,,,,,,
1199,NewsRadio 1120 KMOX,NewsRadio 1120 KMOX,United_States_majority,4.0,1.0,,,,
1200,NewsChannel 8 (Tampa),NewsChannel 8 (Tampa),United_States_majority,21.0,1.0,NewsChannel 8 (Tampa),Peaceful_protest_majority,21.0,1.0
1201,Belleville News-Democrat,,,,,,,,
1202,iFiber One,iFiber One,United_States_majority,4.0,1.0,,,,
1203,Khabar Hub (Nepali),Khabar Hub (Nepali),Nepal_majority,3.0,1.0,,,,
1204,KY3,KY3,United_States_majority,9.0,1.0,KY3,Peaceful_protest_majority,8.0,0.8888888888888888
1205,Southeast Missourian,,,,,,,,
1206,5 On Your Side,5 On Your Side,United_States_majority,8.0,1.0,5 On Your Side,Peaceful_protest_majority,8.0,1.0
1207,Kansas City Star,Kansas City Star,United_States_majority,4.0,1.0,,,,
1208,KWMU,,,,,,,,
1209,KCUR89.3,KCUR89.3,United_States_majority,3.0,1.0,,,,
1210,Jefferson City News Tribune,,,,,,,,
1211,ABC17,ABC17,United_States_majority,4.0,1.0,,,,
1212,41 Action News,41 Action News,United_States_majority,9.0,1.0,41 Action News,Peaceful_protest_majority,8.0,0.8888888888888888
1213,KCTV5,KCTV5,United_States_majority,11.0,1.0,KCTV5,Peaceful_protest_majority,10.0,0.9090909090909091
1214,WPSD Local 6,WPSD Local 6,United_States_majority,3.0,1.0,,,,
1215,E-Pao,E-Pao,India_majority,38.0,1.0,E-Pao,Peaceful_protest_majority,35.0,0.9210526315789473
1216,Sangai Express,Sangai Express,India_majority,38.0,1.0,Sangai Express,Peaceful_protest_majority,33.0,0.868421052631579
1217,Activatica,Activatica,Russia_majority,37.0,1.0,Activatica,Peaceful_protest_majority,28.0,0.7567567567567568
1218,Republika.mk,Republika.mk,North_Macedonia_majority,12.0,1.0,Republika.mk,Peaceful_protest_majority,11.0,0.9166666666666666
1219,CM Journal,CM Journal,Portugal_majority,49.0,0.9607843137254902,CM Journal,Peaceful_protest_majority,49.0,0.9607843137254902
1220,La Nouvelle Gazette,La Nouvelle Gazette,Belgium_majority,55.0,0.9821428571428571,La Nouvelle Gazette,Peaceful_protest_majority,56.0,1.0
1221,GelreNieuws,,,,,,,,
1222,El Watan (Algeria),El Watan (Algeria),Algeria_majority,39.0,1.0,El Watan (Algeria),Peaceful_protest_majority,37.0,0.9487179487179487
1223,Hasht-e Subh,,,,,,,,
1224,Interia,Interia,Poland_majority,8.0,1.0,Interia,Peaceful_protest_majority,8.0,1.0
1225,Place Grenet,Place Grenet,France_majority,3.0,1.0,,,,
1226,RT France,,,,,,,,
1227,Prince George Citizen,,,,,,,,
1228,Whitehorse Daily Star,Whitehorse Daily Star,Canada_majority,8.0,1.0,Whitehorse Daily Star,Peaceful_protest_majority,8.0,1.0
1229,Brantford Expositor,,,,,,,,
1230,Channel 2 (Anchorage),Channel 2 (Anchorage),United_States_majority,4.0,1.0,,,,
1231,My Everett News,,,,,,,,
1232,Saint Catherines Standard,,,,,,,,
1233,Salt Lake Tribune,Salt Lake Tribune,United_States_majority,14.0,1.0,Salt Lake Tribune,Peaceful_protest_majority,13.0,0.9285714285714286
1234,Santa Barbara Independent,Santa Barbara Independent,United_States_majority,6.0,1.0,Santa Barbara Independent,Peaceful_protest_majority,6.0,1.0
1235,La Nouvelle Republique,La Nouvelle Republique,France_majority,6.0,1.0,La Nouvelle Republique,Peaceful_protest_majority,5.0,0.8333333333333334
1236,Il Cittadino Mb,Il Cittadino Mb,Italy_majority,31.0,1.0,Il Cittadino Mb,Peaceful_protest_majority,30.0,0.967741935483871
1237,Cesena Today,Cesena Today,Italy_majority,27.0,1.0,Cesena Today,Peaceful_protest_majority,26.0,0.9629629629629629
1238,Diario De Mallorca,Diario De Mallorca,Spain_majority,35.0,1.0,Diario De Mallorca,Peaceful_protest_majority,30.0,0.8571428571428571
1239,Action Francaise,Action Francaise,France_majority,19.0,1.0,Action Francaise,Peaceful_protest_majority,18.0,0.9473684210526315
1240,Now 14,,,,,,,,
1241,Articolo 21,Articolo 21,Italy_majority,13.0,1.0,,,,
1242,Diario De Cuyo,Diario De Cuyo,Argentina_majority,81.0,1.0,Diario De Cuyo,Peaceful_protest_majority,74.0,0.9135802469135802
1243,Press Photos Denmark,Press Photos Denmark,Denmark_majority,19.0,1.0,Press Photos Denmark,Peaceful_protest_majority,17.0,0.8947368421052632
1244,Infooggi,Infooggi,Italy_majority,31.0,1.0,Infooggi,Peaceful_protest_majority,30.0,0.967741935483871
1245,Oggi Notizie,Oggi Notizie,Italy_majority,35.0,1.0,Oggi Notizie,Peaceful_protest_majority,34.0,0.9714285714285714
1246,NBC5 (Plattsburgh),NBC5 (Plattsburgh),United_States_majority,5.0,1.0,NBC5 (Plattsburgh),Peaceful_protest_majority,5.0,1.0
1247,Providence Journal,Providence Journal,United_States_majority,11.0,1.0,Providence Journal,Peaceful_protest_majority,11.0,1.0
1248,Thinakkural,Thinakkural,Sri_Lanka_majority,16.0,1.0,Thinakkural,Peaceful_protest_majority,12.0,0.75
1249,Il Piccolo,Il Piccolo,Italy_majority,25.0,1.0,Il Piccolo,Peaceful_protest_majority,25.0,1.0
1250,Cronache Ancona,Cronache Ancona,Italy_majority,65.0,1.0,Cronache Ancona,Peaceful_protest_majority,63.0,0.9692307692307692
1251,Metro Toluca,Metro Toluca,Mexico_majority,10.0,1.0,Metro Toluca,Peaceful_protest_majority,9.0,0.9
1252,El Proceso,El Proceso,Mexico_majority,20.0,1.0,,,,
1253,Unimedia,Unimedia,Moldova_majority,9.0,1.0,Unimedia,Peaceful_protest_majority,8.0,0.8888888888888888
1254,Agora.md,Agora.md,Moldova_majority,22.0,1.0,Agora.md,Peaceful_protest_majority,16.0,0.7272727272727273
1255,Il Quotidiano Italiano,Il Quotidiano Italiano,Italy_majority,15.0,1.0,Il Quotidiano Italiano,Peaceful_protest_majority,15.0,1.0
1256,NewsChannel 21,NewsChannel 21,United_States_majority,19.0,1.0,NewsChannel 21,Peaceful_protest_majority,18.0,0.9473684210526315
1257,Bend Bulletin,Bend Bulletin,United_States_majority,6.0,1.0,Bend Bulletin,Peaceful_protest_majority,6.0,1.0
1258,Denton Record-Chronicle,,,,,,,,
1259,Channel 8 (Las Vegas),Channel 8 (Las Vegas),United_States_majority,18.0,1.0,Channel 8 (Las Vegas),Peaceful_protest_majority,18.0,1.0
1260,National Nurses United,National Nurses United,United_States_majority,29.0,1.0,National Nurses United,Peaceful_protest_majority,29.0,1.0
1261,Riverhead Local,Riverhead Local,United_States_majority,3.0,1.0,,,,
1262,Expreso,Expreso,Ecuador_majority,41.0,1.0,Expreso,Peaceful_protest_majority,37.0,0.9024390243902439
1263,Cornell Daily Sun,,,,,,,,
1264,Ithaca Voice,Ithaca Voice,United_States_majority,4.0,1.0,,,,
1265,Rumble,,,,,,,,
1266,Metropolisweb,Metropolisweb,Italy_majority,16.0,1.0,Metropolisweb,Peaceful_protest_majority,16.0,1.0
1267,ATV,ATV,Belgium_majority,3.0,1.0,,,,
1268,Pikiran Rakyat,,,,,,,,
1269,Antara News,Antara News,Indonesia_majority,28.0,1.0,Antara News,Peaceful_protest_majority,23.0,0.8214285714285714
1270,KPRF,KPRF,Russia_majority,59.0,1.0,KPRF,Peaceful_protest_majority,55.0,0.9322033898305084
1271,Teraz,Teraz,Slovakia_majority,25.0,0.9615384615384616,Teraz,Peaceful_protest_majority,23.0,0.8846153846153846
1272,Guernsey Press,,,,,Guernsey Press,Peaceful_protest_majority,5.0,0.8333333333333334
1273,ABC8 (Richmond),ABC8 (Richmond),United_States_majority,11.0,1.0,ABC8 (Richmond),Peaceful_protest_majority,11.0,1.0
1274,KEZI9,KEZI9,United_States_majority,11.0,1.0,KEZI9,Peaceful_protest_majority,11.0,1.0
1275,Virakesari,Virakesari,Sri_Lanka_majority,163.0,1.0,,,,
1276,Aosta Oggi,Aosta Oggi,Italy_majority,16.0,1.0,Aosta Oggi,Peaceful_protest_majority,16.0,1.0
1277,La Teja,La Teja,Costa_Rica_majority,4.0,1.0,,,,
1278,La Nacion (Costa Rica),La Nacion (Costa Rica),Costa_Rica_majority,7.0,1.0,,,,
1279,Opinion (Bolivia),Opinion (Bolivia),Bolivia_majority,45.0,1.0,Opinion (Bolivia),Peaceful_protest_majority,41.0,0.9111111111111111
1280,El Diario Montanes,El Diario Montanes,Spain_majority,26.0,1.0,El Diario Montanes,Peaceful_protest_majority,26.0,1.0
1281,Suddeutsche Zeitung,,,,,,,,
1282,Daily News (Sri Lanka),Daily News (Sri Lanka),Sri_Lanka_majority,4.0,1.0,,,,
1283,Diario El Chubut,Diario El Chubut,Argentina_majority,92.0,1.0,,,,
1284,Daily News (Thailand),Daily News (Thailand),Thailand_majority,7.0,1.0,Daily News (Thailand),Peaceful_protest_majority,6.0,0.8571428571428571
1285,Thai Post,Thai Post,Thailand_majority,3.0,1.0,,,,
1286,Digi24,Digi24,Romania_majority,81.0,0.9878048780487805,Digi24,Peaceful_protest_majority,62.0,0.7560975609756098
1287,Polizei Thuringen,Polizei Thuringen,Germany_majority,54.0,1.0,Polizei Thuringen,Peaceful_protest_majority,51.0,0.9444444444444444
1288,Radio Television Espanola,Radio Television Espanola,Spain_majority,61.0,1.0,Radio Television Espanola,Peaceful_protest_majority,58.0,0.9508196721311475
1289,Fox4 Kansas City,Fox4 Kansas City,United_States_majority,18.0,1.0,Fox4 Kansas City,Peaceful_protest_majority,18.0,1.0
1290,Modesto Bee,Modesto Bee,United_States_majority,12.0,1.0,Modesto Bee,Peaceful_protest_majority,12.0,1.0
1291,WBZ Channel 4,WBZ Channel 4,United_States_majority,17.0,1.0,WBZ Channel 4,Peaceful_protest_majority,16.0,0.9411764705882353
1292,Hiru News,Hiru News,Sri_Lanka_majority,148.0,1.0,,,,
1293,Al Mirbad,Al Mirbad,Iraq_majority,128.0,1.0,,,,
1294,La Vanguardia,La Vanguardia,Spain_majority,42.0,0.9545454545454546,La Vanguardia,Peaceful_protest_majority,31.0,0.7045454545454546
1295,Times of Malta,Times of Malta,Malta_majority,16.0,1.0,Times of Malta,Peaceful_protest_majority,12.0,0.75
1296,Fox31,Fox31,United_States_majority,12.0,1.0,Fox31,Peaceful_protest_majority,10.0,0.8333333333333334
1297,CBS4 (Denver),CBS4 (Denver),United_States_majority,23.0,1.0,CBS4 (Denver),Peaceful_protest_majority,22.0,0.9565217391304348
1298,Salon,,,,,,,,
1299,KVUE,KVUE,United_States_majority,7.0,1.0,KVUE,Peaceful_protest_majority,7.0,1.0
1300,CBS Austin,CBS Austin,United_States_majority,5.0,1.0,CBS Austin,Peaceful_protest_majority,5.0,1.0
1301,Whittier Daily News,,,,,,,,
1302,Deccan Herald,Deccan Herald,India_majority,68.0,1.0,Deccan Herald,Peaceful_protest_majority,50.0,0.7352941176470589
1303,NBC News,NBC News,United_States_majority,9.0,1.0,,,,
1304,CNN,,,,,,,,
1305,CBS4 (Miami),CBS4 (Miami),United_States_majority,20.0,1.0,CBS4 (Miami),Peaceful_protest_majority,19.0,0.95
1306,Local 10 (Miami),Local 10 (Miami),United_States_majority,10.0,1.0,Local 10 (Miami),Peaceful_protest_majority,9.0,0.9
1307,El Correo De Andalucia,El Correo De Andalucia,Spain_majority,3.0,1.0,,,,
1308,Interior News,Interior News,Canada_majority,3.0,1.0,,,,
1309,Guardian,,,,,,,,
1310,NPR,NPR,United_States_majority,7.0,1.0,,,,
1311,Protests in the days of Corona,Protests in the days of Corona,Israel_majority,26.0,1.0,Protests in the days of Corona,Peaceful_protest_majority,25.0,0.9615384615384616
1312,Helsingin Sanomat,Helsingin Sanomat,Finland_majority,15.0,1.0,,,,
1313,Helsingborgs Dagblad,Helsingborgs Dagblad,Sweden_majority,17.0,1.0,Helsingborgs Dagblad,Peaceful_protest_majority,16.0,0.9411764705882353
1314,Bergens Tidende,Bergens Tidende,Norway_majority,3.0,1.0,,,,
1315,NRK,NRK,Norway_majority,12.0,1.0,NRK,Peaceful_protest_majority,10.0,0.8333333333333334
1316,Zaol,,,,,,,,
1317,Hull Live,Hull Live,United_Kingdom_majority,9.0,1.0,Hull Live,Peaceful_protest_majority,8.0,0.8888888888888888
1318,Birmingham Mail,Birmingham Mail,United_Kingdom_majority,20.0,1.0,,,,
1319,Cornwall Live,,,,,,,,
1320,Herald (Scotland),Herald (Scotland),United_Kingdom_majority,3.0,1.0,,,,
1321,Scotsman,Scotsman,United_Kingdom_majority,12.0,1.0,,,,
1322,Star (UK),,,,,,,,
1323,State Police,State Police,Luxembourg_majority,6.0,1.0,,,,
1324,Western Mail,Western Mail,United_Kingdom_majority,11.0,1.0,Western Mail,Peaceful_protest_majority,8.0,0.7272727272727273
1325,State News,State News,United_States_majority,6.0,1.0,State News,Peaceful_protest_majority,6.0,1.0
1326,Shillong Times,Shillong Times,India_majority,25.0,1.0,Shillong Times,Peaceful_protest_majority,18.0,0.72
1327,United News of Bangladesh,United News of Bangladesh,Bangladesh_majority,43.0,1.0,,,,
1328,news.com.au,news.com.au,Australia_majority,23.0,1.0,news.com.au,Peaceful_protest_majority,23.0,1.0
1329,Mercury (Australia),Mercury (Australia),Australia_majority,6.0,1.0,Mercury (Australia),Peaceful_protest_majority,5.0,0.8333333333333334
1330,Geelong Advertiser,Geelong Advertiser,Australia_majority,7.0,1.0,Geelong Advertiser,Peaceful_protest_majority,7.0,1.0
1331,Advertiser (AdelaideNow),Advertiser (AdelaideNow),Australia_majority,11.0,1.0,Advertiser (AdelaideNow),Peaceful_protest_majority,11.0,1.0
1332,Townsville Bulletin (Australia),Townsville Bulletin (Australia),Australia_majority,9.0,1.0,Townsville Bulletin (Australia),Peaceful_protest_majority,8.0,0.8888888888888888
1333,Guardian (Canada),Guardian (Canada),Canada_majority,4.0,1.0,,,,
1334,El Mercurio (Ecuador),El Mercurio (Ecuador),Ecuador_majority,19.0,1.0,El Mercurio (Ecuador),Peaceful_protest_majority,18.0,0.9473684210526315
1335,Norwich Evening News 24,Norwich Evening News 24,United_Kingdom_majority,4.0,1.0,,,,
1336,Lyon Capitale,Lyon Capitale,France_majority,5.0,1.0,Lyon Capitale,Peaceful_protest_majority,4.0,0.8
1337,Le Temps,Le Temps,Switzerland_majority,10.0,1.0,Le Temps,Peaceful_protest_majority,9.0,0.9
1338,Segodnya,Segodnya,Ukraine_majority,106.0,1.0,,,,
1339,Eitb (Spanish),Eitb (Spanish),Spain_majority,46.0,1.0,,,,
1340,Vivi Enna,Vivi Enna,Italy_majority,8.0,1.0,Vivi Enna,Peaceful_protest_majority,8.0,1.0
1341,The Age (Australia),The Age (Australia),Australia_majority,18.0,1.0,,,,
1342,Ma'ariv,Ma'ariv,Israel_majority,10.0,1.0,,,,
1343,Hawaii News Now,Hawaii News Now,United_States_majority,30.0,1.0,Hawaii News Now,Peaceful_protest_majority,24.0,0.8
1344,Imaz Press,Imaz Press,Reunion_majority,50.0,1.0,Imaz Press,Peaceful_protest_majority,42.0,0.84
1345,Clicanoo,Clicanoo,Reunion_majority,32.0,1.0,Clicanoo,Peaceful_protest_majority,30.0,0.9375
1346,Daily Mirror (Sri Lanka),Daily Mirror (Sri Lanka),Sri_Lanka_majority,16.0,1.0,Daily Mirror (Sri Lanka),Peaceful_protest_majority,13.0,0.8125
1347,Blackpool Gazette,,,,,,,,
1348,SVT,SVT,Sweden_majority,21.0,0.9545454545454546,,,,
1349,Volksblatt,Volksblatt,Austria_majority,11.0,1.0,,,,
1350,Wairarapa Times-Age,,,,,,,,
1351,KTVU Fox2,KTVU Fox2,United_States_majority,24.0,1.0,KTVU Fox2,Peaceful_protest_majority,22.0,0.9166666666666666
1352,Hai Po,Hai Po,Israel_majority,3.0,1.0,,,,
1353,Kan News,,,,,,,,
1354,Assahraa,Assahraa,Morocco_majority,5.0,1.0,Assahraa,Peaceful_protest_majority,4.0,0.8
1355,GardaWorld,,,,,,,,
1356,Zarig.mn,Zarig.mn,Mongolia_majority,14.0,1.0,Zarig.mn,Peaceful_protest_majority,11.0,0.7857142857142857
1357,To Pontiki,To Pontiki,Greece_majority,165.0,1.0,,,,
1358,SNES-FSU,SNES-FSU,France_majority,150.0,1.0,,,,
1359,Jornal de Noticias,Jornal de Noticias,Portugal_majority,10.0,0.9090909090909091,Jornal de Noticias,Peaceful_protest_majority,11.0,1.0
1360,CISION,CISION,Portugal_majority,17.0,1.0,CISION,Peaceful_protest_majority,17.0,1.0
1361,Brescia Anticapitalista,,,,,,,,
1362,Connacht Tribune,Connacht Tribune,Ireland_majority,5.0,1.0,Connacht Tribune,Peaceful_protest_majority,5.0,1.0
1363,Le Parisien,Le Parisien,France_majority,87.0,1.0,,,,
1364,Fox13 (Salt Lake City),Fox13 (Salt Lake City),United_States_majority,20.0,1.0,Fox13 (Salt Lake City),Peaceful_protest_majority,19.0,0.95
1365,KUER90.1,KUER90.1,United_States_majority,3.0,1.0,,,,
1366,WLKY,WLKY,United_States_majority,9.0,1.0,WLKY,Peaceful_protest_majority,9.0,1.0
1367,Toronto City News,Toronto City News,Canada_majority,3.0,1.0,,,,
1368,Voice of OC,,,,,,,,
1369,Secolo D'Italia,Secolo D'Italia,Italy_majority,77.0,1.0,Secolo D'Italia,Peaceful_protest_majority,69.0,0.8961038961038961
1370,Fox 44 (Waco),Fox 44 (Waco),United_States_majority,3.0,1.0,,,,
1371,KLST,,,,,,,,
1372,KTAB News,,,,,,,,
1373,KAMR Local 4,,,,,,,,
1374,KUT90.5,,,,,,,,
1375,KFDX 3,,,,,,,,
1376,KETK NBC,KETK NBC,United_States_majority,3.0,1.0,,,,
1377,KXAN,KXAN,United_States_majority,15.0,1.0,KXAN,Peaceful_protest_majority,14.0,0.9333333333333333
1378,Austin American-Statesman,Austin American-Statesman,United_States_majority,6.0,1.0,Austin American-Statesman,Peaceful_protest_majority,6.0,1.0
1379,Aftenposten,Aftenposten,Norway_majority,4.0,1.0,,,,
1380,Fox5 San Diego,Fox5 San Diego,United_States_majority,32.0,1.0,Fox5 San Diego,Peaceful_protest_majority,32.0,1.0
1381,News 10 (Medford),News 10 (Medford),United_States_majority,14.0,1.0,News 10 (Medford),Peaceful_protest_majority,14.0,1.0
1382,News Break,News Break,United_States_majority,11.0,1.0,News Break,Peaceful_protest_majority,11.0,1.0
1383,Libertas,,,,,Libertas,Peaceful_protest_majority,14.0,0.7777777777777778
1384,Twente FM,Twente FM,Netherlands_majority,4.0,1.0,,,,
1385,El Nuevo Dia (Colombia),El Nuevo Dia (Colombia),Colombia_majority,23.0,1.0,El Nuevo Dia (Colombia),Peaceful_protest_majority,23.0,1.0
1386,Nation (Thailand),Nation (Thailand),Thailand_majority,8.0,1.0,Nation (Thailand),Peaceful_protest_majority,8.0,1.0
1387,Channel 5 (Twin Cities),Channel 5 (Twin Cities),United_States_majority,16.0,1.0,Channel 5 (Twin Cities),Peaceful_protest_majority,14.0,0.875
1388,Minnesota Public Radio,Minnesota Public Radio,United_States_majority,10.0,1.0,Minnesota Public Radio,Peaceful_protest_majority,8.0,0.8
1389,KARE11,KARE11,United_States_majority,9.0,1.0,KARE11,Peaceful_protest_majority,8.0,0.8888888888888888
