,source_singular,country,country_pct,country_total,sub_event_type,sub_event_type_pct,sub_event_type_total
1337,Le Temps,Switzerland_majority,1.0,10.0,Peaceful_protest_majority,0.9,9.0
1338,Segodnya,,,,,,
1339,Eitb (Spanish),,,,,,
1340,Vivi Enna,Italy_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1341,The Age (Australia),,,,,,
1342,Ma'ariv,,,,,,
1343,Hawaii News Now,United_States_majority,1.0,30.0,Peaceful_protest_majority,0.8,24.0
1344,Clicanoo,Reunion_majority,1.0,32.0,Peaceful_protest_majority,0.9375,30.0
1345,Imaz Press,Reunion_majority,1.0,50.0,Peaceful_protest_majority,0.84,42.0
1346,Daily Mirror (Sri Lanka),Sri_Lanka_majority,1.0,16.0,Peaceful_protest_majority,0.8125,13.0
1347,Blackpool Gazette,,,,,,
1348,SVT,,,,,,
1349,Volksblatt,,,,,,
1350,Wairarapa Times-Age,,,,,,
1351,KTVU Fox2,United_States_majority,1.0,24.0,Peaceful_protest_majority,0.9166666666666666,22.0
1352,Hai Po,,,,,,
1353,Kan News,,,,,,
1354,Assahraa,Morocco_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
1355,GardaWorld,,,,,,
1356,Zarig.mn,Mongolia_majority,1.0,14.0,Peaceful_protest_majority,0.7857142857142857,11.0
1357,To Pontiki,,,,,,
1358,SNES-FSU,,,,,,
1359,Jornal de Noticias,Portugal_majority,0.9090909090909091,10.0,Peaceful_protest_majority,1.0,11.0
1360,CISION,Portugal_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
1361,Brescia Anticapitalista,,,,,,
1362,Connacht Tribune,Ireland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1363,Le Parisien,,,,,,
1364,Fox13 (Salt Lake City),United_States_majority,1.0,20.0,Peaceful_protest_majority,0.95,19.0
1365,KUER90.1,,,,,,
1366,WLKY,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1367,Toronto City News,,,,,,
1368,Voice of OC,,,,,,
1369,Secolo D'Italia,Italy_majority,1.0,77.0,Peaceful_protest_majority,0.8961038961038961,69.0
1370,KETK NBC,,,,,,
1371,Austin American-Statesman,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
1372,KFDX 3,,,,,,
1373,KXAN,United_States_majority,1.0,15.0,Peaceful_protest_majority,0.9333333333333333,14.0
1374,Fox 44 (Waco),,,,,,
1375,KTAB News,,,,,,
1376,KUT90.5,,,,,,
1377,KAMR Local 4,,,,,,
1378,KLST,,,,,,
1379,Aftenposten,,,,,,
1380,Fox5 San Diego,United_States_majority,1.0,32.0,Peaceful_protest_majority,1.0,32.0
1381,News 10 (Medford),United_States_majority,1.0,14.0,Peaceful_protest_majority,1.0,14.0
1382,News Break,United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1383,Libertas,,,,,,
1384,Twente FM,,,,,,
1385,El Nuevo Dia (Colombia),Colombia_majority,1.0,23.0,Peaceful_protest_majority,1.0,23.0
1386,Nation (Thailand),Thailand_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1387,Minnesota Public Radio,United_States_majority,1.0,10.0,Peaceful_protest_majority,0.8,8.0
1388,Channel 5 (Twin Cities),United_States_majority,1.0,16.0,Peaceful_protest_majority,0.875,14.0
1389,KARE11,United_States_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
1390,KPIX5,United_States_majority,1.0,30.0,Peaceful_protest_majority,0.8666666666666667,26.0
1391,Patch,United_States_majority,1.0,24.0,Peaceful_protest_majority,0.875,21.0
1392,NM Political Report,,,,,,
1393,Le Bien Public,France_majority,1.0,40.0,Peaceful_protest_majority,0.925,37.0
1394,Stato Quotidiano,Italy_majority,1.0,31.0,Peaceful_protest_majority,0.967741935483871,30.0
1395,National Iraqi News Agency,,,,,,
1396,Nessma,Tunisia_majority,0.9736842105263158,37.0,Peaceful_protest_majority,0.8421052631578947,32.0
1397,La Jornada,,,,,,
1398,Aysor Am,,,,,,
1399,Kashmir Observer,,,,,,
1400,WXOW19,,,,,,
1401,CW 7 West Michigan,United_States_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
1402,Michigan Radio,,,,,,
1403,Vaterland,Liechtenstein_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1404,El Vocero de Puerto Rico,Puerto_Rico_majority,1.0,14.0,Peaceful_protest_majority,0.8571428571428571,12.0
1405,Naya Patrika,,,,,,
1406,Mi Hazank,Hungary_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1407,Index.hu,Hungary_majority,1.0,16.0,Peaceful_protest_majority,0.8125,13.0
1408,Eastern Echo,,,,,,
1409,Committee for the Defence of Democracy,Poland_majority,1.0,30.0,Peaceful_protest_majority,1.0,30.0
1410,Sintesis,,,,,,
1411,Turnul Sfatului,Romania_majority,1.0,11.0,Peaceful_protest_majority,0.7272727272727273,8.0
1412,Agerpres,,,,,,
1413,Bielsko.info,,,,,,
1414,Epoznan,Poland_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1415,Express Ilustrowany,,,,,,
1416,Fyens Stiftstidende,Denmark_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
1417,Gazeta Wiadomosci,,,,,,
1418,Glos,,,,,,
1419,Kresy,Poland_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
1420,Nasz Dziennik,Poland_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1421,Nasze Miasto Lubliniec,,,,,,
1422,Nasze Miasto Piotrkow Trybunalski,,,,,,
1423,Nordiska Motstandsrorelsen,,,,,,
1424,Portalplock,,,,,,
1425,Trojmiasto,Poland_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1426,Kalimpong News,,,,,,
1427,Creative Loafing (Atlanta),,,,,,
1428,Scottish Daily Record,,,,,,
1429,Worcester News,,,,,,
1430,Christian Post,,,,,,
1431,Examiner (Launceston),Australia_majority,1.0,11.0,Peaceful_protest_majority,0.9090909090909091,10.0
1432,Illawarra Mercury,Australia_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
1433,Katherine Times,Australia_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
1434,Echodnia,,,,,,
1435,Gazeta Wroclawska,,,,,,
1436,112 Brabantnieuws,,,,,,
1437,Il Resto Del Carlino,Italy_majority,0.9696969696969697,32.0,Peaceful_protest_majority,1.0,33.0
1438,Czestochowa Naszemiasto,,,,,,
1439,Tiroler Tageszeitung,Austria_majority,0.9523809523809523,20.0,Peaceful_protest_majority,0.8571428571428571,18.0
1440,Mosaique FM,,,,,,
1441,To Vima,,,,,,
1442,The Daily Beast,,,,,,
1443,Republican (Springfield),United_States_majority,1.0,18.0,Peaceful_protest_majority,0.9444444444444444,17.0
1444,Q13 Fox,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
1445,Boston 25,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
1446,Block Club Chicago,United_States_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
1447,Journal Gazette (Fort Wayne),,,,,,
1448,Gothamist,United_States_majority,1.0,11.0,Peaceful_protest_majority,0.8181818181818182,9.0
1449,Loop News Papua New Guinea,,,,,,
1450,Quotidiano Di Puglia,Italy_majority,1.0,15.0,Peaceful_protest_majority,1.0,15.0
1451,Regio15,Netherlands_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
1452,Ekathimerini,,,,,,
1453,Face of Malawi,,,,,,
1454,nncMX,Mexico_majority,1.0,21.0,Peaceful_protest_majority,0.9523809523809523,20.0
1455,La Voix de la Haute-Marne,,,,,,
1456,Fox4 (Cape Coral),United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1457,KQ2,,,,,,
1458,KRON4,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
1459,Channel 13 (Las Vegas),United_States_majority,1.0,17.0,Peaceful_protest_majority,1.0,17.0
1460,Arizona Daily Star,,,,,,
1461,News 4 Tucson,,,,,,
1462,ABC13 (Asheville),United_States_majority,1.0,17.0,Peaceful_protest_majority,0.9411764705882353,16.0
1463,Desert Sun,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1464,Saint-Pierre et Miquelon la 1ere,,,,,,
1465,DiarioVasco,Spain_majority,1.0,79.0,Peaceful_protest_majority,0.8481012658227848,67.0
1466,Omrop Fryslan,,,,,,
1467,Sputnik Lithuania,Lithuania_majority,0.9411764705882353,16.0,Peaceful_protest_majority,0.9411764705882353,16.0
1468,LRT - Lietuvos Radijo Ir Televizijos,,,,,,
1469,El Norte,,,,,,
1470,Dnevnik,,,,,,
1471,Colombo Post,Sri_Lanka_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
1472,Navhind Times,,,,,,
1473,El Correo (Spain),Spain_majority,1.0,23.0,Peaceful_protest_majority,0.7391304347826086,17.0
1474,Protest_NYC,,,,,,
1475,Channel 3 (Hartford),United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1476,Azilal Online,Morocco_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1477,Il Giornale,,,,,,
1478,Messina Today,,,,,,
1479,Ultima Hora,,,,,,
1480,La Nacion (Paraguay),,,,,,
1481,Daily Dispatch,,,,,,
1482,El Nuevo Dia (Puerto Rico),Puerto_Rico_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
1483,Radiozurnal,,,,,,
1484,Times Now (India),,,,,,
1485,Left Voice,,,,,,
1486,Post and Courier,United_States_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
1487,Kikar HaShabbat,,,,,,
1488,SEIU 721,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1489,CW31,United_States_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1490,Philippine News Agency,,,,,,
1491,Il Telegrafo Livorno,,,,,,
1492,Isola Verde TV,,,,,,
1493,L'Antidiplomatico,,,,,,
1494,Stretto Web,,,,,,
1495,Fox8 (Cleveland),United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1496,Iowa City Press-Citizen,,,,,,
1497,Manila Times,,,,,,
1498,Rappler,,,,,,
1499,Abante,,,,,,
1500,GMA News,,,,,,
1501,Die Tageszeitung,,,,,,
1502,Al Bayane,,,,,,
1503,Aktualne (Slovakia),,,,,,
1504,Gazet Van Antwerpen,,,,,,
1505,Fox8 (High Point),United_States_majority,1.0,10.0,Peaceful_protest_majority,0.9,9.0
1506,Jyllands-Posten,,,,,,
1507,Kristeligt Dagblad,,,,,,
1508,Border Mail,,,,,,
1509,El Comercial,Argentina_majority,0.9811320754716981,52.0,Peaceful_protest_majority,0.8867924528301887,47.0
1510,Bt.dk,Denmark_majority,0.9615384615384616,25.0,Peaceful_protest_majority,0.8076923076923077,21.0
1511,TV2 Ostjylland,Denmark_majority,1.0,12.0,Peaceful_protest_majority,0.75,9.0
1512,Sveriges Radio,Sweden_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
1513,Aftenbladet,,,,,,
1514,Vaguthu,,,,,,
1515,RGA,Germany_majority,1.0,15.0,Peaceful_protest_majority,0.7333333333333333,11.0
1516,KENS5,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
1517,Austonia,,,,,,
1518,My San Antonio,,,,,,
1519,St. John's Telegram,,,,,,
1520,Canarias7,Spain_majority,1.0,21.0,Peaceful_protest_majority,0.8571428571428571,18.0
1521,Catania Today,Italy_majority,1.0,33.0,Peaceful_protest_majority,1.0,33.0
1522,Brooklyn Paper,United_States_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
1523,BZ Berlin,,,,,,
1524,Bukedde Online,,,,,,
1525,El Colombiano,,,,,,
1526,Balkan Insight,,,,,,
1527,Detay,Cyprus_majority,1.0,49.0,Peaceful_protest_majority,0.8979591836734694,44.0
1528,Il Corriere Della Sera,Italy_majority,1.0,29.0,Peaceful_protest_majority,0.9310344827586207,27.0
1529,PSL Bay Area,United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1530,Itoim.mn,,,,,,
1531,Solidarity (Australia),Australia_majority,1.0,5.0,Peaceful_protest_majority,0.8,4.0
1532,Kan Ashdod,,,,,,
1533,Gloucestershire Live,United_Kingdom_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
1534,California Globe,United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
1535,Daily Record (Ohio),,,,,,
1536,Wyoming Tribune Eagle,,,,,,
1537,Il Gazzettino,Italy_majority,1.0,15.0,Peaceful_protest_majority,0.8666666666666667,13.0
1538,Dziennik,Poland_majority,1.0,8.0,Peaceful_protest_majority,0.75,6.0
1539,WOAY4,,,,,,
1540,La Nacion (Chile),,,,,,
1541,2M,,,,,,
1542,Jeune Afrique,,,,,,
1543,Jeonbuk JoongAng Ilbo,South_Korea_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1544,El Pitazo,,,,,,
1545,The Argus,United_Kingdom_majority,1.0,29.0,Peaceful_protest_majority,0.7586206896551724,22.0
1546,WEAU13,United_States_majority,1.0,7.0,Peaceful_protest_majority,0.7142857142857143,5.0
1547,Citizen (Kenya),,,,,,
1548,Dnevni Avaz,,,,,,
1549,Portland Press Herald,United_States_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1550,Wicked Local,United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
1551,CBS13 (Maine),United_States_majority,1.0,16.0,Peaceful_protest_majority,0.9375,15.0
1552,As Sabah,Tunisia_majority,1.0,54.0,Peaceful_protest_majority,0.9629629629629629,52.0
1553,Lidove Noviny,Czech_Republic_majority,1.0,14.0,Peaceful_protest_majority,0.8571428571428571,12.0
1554,Mid-Michigan Now,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1555,Agadir24,,,,,,
1556,RTCG,,,,,,
1557,Mallorca Diario,Spain_majority,1.0,12.0,Peaceful_protest_majority,0.9166666666666666,11.0
1558,NTV (Nebraska),,,,,,
1559,Blik Op Nieuws,,,,,,
1560,La Provincia,Spain_majority,1.0,15.0,Peaceful_protest_majority,0.9333333333333333,14.0
1561,Dutch Police,,,,,,
1562,Kymen Sanomat,,,,,,
1563,Achkayen,Morocco_majority,0.9743589743589743,38.0,Peaceful_protest_majority,0.8717948717948718,34.0
1564,Akhbarona,Morocco_majority,1.0,38.0,Peaceful_protest_majority,0.7631578947368421,29.0
1565,Caucasian Knot,,,,,,
1566,La Voz Digital - Cadiz,Spain_majority,1.0,44.0,Peaceful_protest_majority,0.8636363636363636,38.0
1567,Primorske,Slovenia_majority,1.0,11.0,Peaceful_protest_majority,0.9090909090909091,10.0
1568,Slovenia Times,,,,,,
1569,Sunday Times (Sri Lanka),Sri_Lanka_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1570,La Capitale,Belgium_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1571,Chungcheong Today,South_Korea_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1572,El Periodico (Spain),Spain_majority,1.0,25.0,Peaceful_protest_majority,0.8,20.0
1573,Chronicle (Australia),,,,,,
1574,Gold Coast Bulletin,Australia_majority,1.0,12.0,Peaceful_protest_majority,0.8333333333333334,10.0
1575,Ada Derana,Sri_Lanka_majority,1.0,21.0,Peaceful_protest_majority,0.8571428571428571,18.0
1576,Rustavi 2,Georgia_majority,1.0,47.0,Peaceful_protest_majority,0.9574468085106383,45.0
1577,La Meuse,Belgium_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1578,Kane County Chronicle,,,,,,
1579,Cape Argus,South_Africa_majority,1.0,21.0,Peaceful_protest_majority,0.8095238095238095,17.0
1580,Manager (Thailand),Thailand_majority,1.0,9.0,Peaceful_protest_majority,0.7777777777777778,7.0
1581,Lrytas,Lithuania_majority,0.9583333333333334,23.0,Peaceful_protest_majority,0.8333333333333334,20.0
1582,Blast Khabar,,,,,,
1583,Diario 2001,Venezuela_majority,1.0,13.0,Peaceful_protest_majority,0.8461538461538461,11.0
1584,Ahdath,,,,,,
1585,Arunachal Pioneer,,,,,,
1586,Arunachal Times,,,,,,
1587,Alandstidningen,,,,,,
1588,Asbury Park Press,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1589,UNITE HERE Local 11,United_States_majority,1.0,10.0,Peaceful_protest_majority,1.0,10.0
1590,DPA,,,,,,
1591,G4media,,,,,,
1592,Mediafax,,,,,,
1593,Pluska,Slovakia_majority,1.0,5.0,Peaceful_protest_majority,1.0,5.0
1594,Le Site Info,Morocco_majority,1.0,25.0,Peaceful_protest_majority,0.88,22.0
1595,net.hr,Croatia_majority,1.0,29.0,Peaceful_protest_majority,1.0,29.0
1596,Walla!News,Israel_majority,1.0,37.0,Peaceful_protest_majority,0.9459459459459459,35.0
1597,Pasadena Star-News,United_States_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
1598,WFMY,,,,,,
1599,CBS2 (Boise),,,,,,
1600,Berlin Online,Germany_majority,1.0,61.0,Peaceful_protest_majority,0.7704918032786885,47.0
1601,Het Belang Van Limburg,Belgium_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
1602,Magyar Narancs,Hungary_majority,1.0,8.0,Peaceful_protest_majority,0.875,7.0
1603,Lancashire Telegraph,,,,,,
1604,Monaco Matin,France_majority,0.9,9.0,Peaceful_protest_majority,0.7,7.0
1605,Debreciner,,,,,,
1606,Magyar ATV,,,,,,
1607,TV2 Norway,,,,,,
1608,Sydsvenskan,,,,,,
1609,Daily Express (UK),,,,,,
1610,US Press Freedom Tracker,,,,,,
1611,Polynesie la 1ere,French_Polynesia_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
1612,Svenska Yle,,,,,,
1613,Corriere Del Veneto,Italy_majority,1.0,69.0,Peaceful_protest_majority,1.0,69.0
1614,East Mojo,India_majority,1.0,14.0,Peaceful_protest_majority,0.7857142857142857,11.0
1615,Star Press (Mauritius),,,,,,
1616,La Cerca,Spain_majority,1.0,29.0,Peaceful_protest_majority,1.0,29.0
1617,Northamptonshire Telegraph,,,,,,
1618,SME,,,,,,
1619,Giornale Di Sicilia,Italy_majority,1.0,13.0,Peaceful_protest_majority,1.0,13.0
1620,Basilicata24,,,,,,
1621,Delfi - Latvian News,Latvia_majority,0.9473684210526315,18.0,Peaceful_protest_majority,0.8947368421052632,17.0
1622,KoSSev,Kosovo_majority,0.9230769230769231,12.0,Peaceful_protest_majority,0.9230769230769231,12.0
1623,Pittsburgh Post-Gazette,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1624,SEIU Local 521,United_States_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1625,El Cordillerano,Argentina_majority,1.0,69.0,Peaceful_protest_majority,0.9565217391304348,66.0
1626,O Liberal,Brazil_majority,1.0,34.0,Peaceful_protest_majority,0.8823529411764706,30.0
1627,Polsat News,,,,,,
1628,Den Haag FM,Netherlands_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
1629,Pratidin Time,India_majority,1.0,11.0,Peaceful_protest_majority,0.8181818181818182,9.0
1630,Kaktus Media,Kyrgyzstan_majority,0.9230769230769231,12.0,Peaceful_protest_majority,0.8461538461538461,11.0
1631,Actazone,,,,,,
1632,Neatkariga Rita Avize,Latvia_majority,1.0,10.0,Peaceful_protest_majority,0.8,8.0
1633,Apollo.lv,Latvia_majority,1.0,10.0,Peaceful_protest_majority,0.8,8.0
1634,24 Channel,,,,,,
1635,Belfast Live,United_Kingdom_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1636,National Corps,Ukraine_majority,1.0,20.0,Peaceful_protest_majority,0.95,19.0
1637,Norwood News,,,,,,
1638,TV Rain,,,,,,
1639,Novoye Vremya Ukraine,,,,,,
1640,Andalucia Informacion,Spain_majority,1.0,28.0,Peaceful_protest_majority,0.9642857142857143,27.0
1641,Onet,,,,,,
1642,Antigua Observer,,,,,,
1643,Teol,,,,,,
1644,El Correo Digital,Spain_majority,1.0,44.0,Peaceful_protest_majority,0.7272727272727273,32.0
1645,Le Quotidien,Luxembourg_majority,1.0,7.0,Peaceful_protest_majority,0.7142857142857143,5.0
1646,Paris Normandie,France_majority,1.0,39.0,Peaceful_protest_majority,1.0,39.0
1647,Republic-Times,,,,,,
1648,Loop News Jamaica,,,,,,
1649,La Estrella De Valparaiso,,,,,,
1650,Fanpage,Italy_majority,1.0,7.0,Peaceful_protest_majority,0.8571428571428571,6.0
1651,Rimini Today,Italy_majority,1.0,25.0,Peaceful_protest_majority,0.96,24.0
1652,7 Colli,,,,,,
1653,The Reykjavik Grapevine,,,,,,
1654,KMBC9,United_States_majority,1.0,9.0,Peaceful_protest_majority,0.8888888888888888,8.0
1655,24 Heures,,,,,,
1656,Chouf TV,Morocco_majority,1.0,13.0,Peaceful_protest_majority,0.9230769230769231,12.0
1657,L'Expression,,,,,,
1658,Winston-Salem Journal,United_States_majority,1.0,9.0,Peaceful_protest_majority,1.0,9.0
1659,Haravgi,Cyprus_majority,1.0,11.0,Peaceful_protest_majority,1.0,11.0
1660,COCAP-Nepal Monitor,,,,,,
1661,Himalayan Times,Nepal_majority,1.0,78.0,Peaceful_protest_majority,0.8333333333333334,65.0
1662,NBC16 (Eugene),,,,,,
1663,Arbiter (Boise),,,,,,
1664,Register-Guard,,,,,,
1665,El Diario (Ecuador),Ecuador_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
1666,TV3,Lithuania_majority,1.0,12.0,Peaceful_protest_majority,0.75,9.0
1667,Victoria Advocate,,,,,,
1668,WTOL11,United_States_majority,1.0,8.0,Peaceful_protest_majority,1.0,8.0
1669,Daily Telegraph (New Zealand),,,,,,
1670,Local Matters (New Zealand),,,,,,
1671,Sky TG24,Italy_majority,1.0,10.0,Peaceful_protest_majority,0.7,7.0
1672,Libya EN,,,,,,
1673,JutarnjiLIST Online,Croatia_majority,1.0,24.0,Peaceful_protest_majority,1.0,24.0
1674,Tayga.Info,Russia_majority,1.0,24.0,Peaceful_protest_majority,0.9583333333333334,23.0
1675,Tidens Krav,,,,,,
1676,WXXV Fox25,United_States_majority,1.0,6.0,Peaceful_protest_majority,1.0,6.0
1677,Herald & Review,,,,,,
1678,Bradford Telegraph And Argus,,,,,,
1679,Irish Independent,Ireland_majority,1.0,19.0,Peaceful_protest_majority,0.8421052631578947,16.0
1680,Courier,,,,,,
1681,Genova24,Italy_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1682,La Opinion A Coruna,Spain_majority,1.0,24.0,Peaceful_protest_majority,1.0,24.0
1683,N1TV Online,,,,,,
1684,Leinster Express,,,,,,
1685,El Mercurio Valparaiso,,,,,,
1686,La Patria,,,,,,
1687,Nagaland Post,,,,,,
1688,La Tribuna Di Treviso,Italy_majority,1.0,34.0,Peaceful_protest_majority,0.9411764705882353,32.0
1689,Qui Como,Italy_majority,1.0,63.0,Peaceful_protest_majority,0.9841269841269841,62.0
1690,Kauno Diena,Lithuania_majority,1.0,6.0,Peaceful_protest_majority,0.8333333333333334,5.0
1691,FBC News,,,,,,
1692,Vanguardia Liberal,,,,,,
1693,Aden al Ghad,,,,,,
1694,Aravot,,,,,,
1695,Ohtuleht,Estonia_majority,0.9230769230769231,12.0,Peaceful_protest_majority,0.9230769230769231,12.0
1696,La Crosse Tribune,,,,,,
1697,SEIU Local 26,,,,,,
1698,A Voice For Choice Advocacy,,,,,,
1699,Perth Now,,,,,,
1700,Sky News Australia,,,,,,
1701,Giornale Di Brescia,Italy_majority,1.0,42.0,Peaceful_protest_majority,0.8333333333333334,35.0
1702,L'Humanite,France_majority,1.0,7.0,Peaceful_protest_majority,1.0,7.0
1703,Star Tribune (Minneapolis),United_States_majority,1.0,12.0,Peaceful_protest_majority,1.0,12.0
